Student_ID,Study_Effort,Attendance,Prior_Ability,Motivation,Stress,Sleep_Quality,Peer_Support,Time_Management,Digital_Distraction,Teaching_Effectiveness,Academic_Performance
S0258,0.5438495801571829,0.8002822811239254,0.6410933488846525,0.5731668854526424,0.7064092478244506,0.5465823502338613,0.4182185493787096,0.7373322888855759,0.5458189663292758,0.5884955027041539,0.4955620479336861
S0259,0.7165729142219343,0.665398577308991,0.33541006007220114,0.8580101930265998,0.4334929156538773,0.4222193110786552,0.46948416447507446,0.5523398535105953,0.4353664668595031,1.0,0.554762666086583
S0260,0.7661951080144005,0.7433077106810753,0.7278527405515092,0.8954503108558969,0.29020148792306266,0.9331626322797275,0.5702971551368227,1.0,0.5537624712824308,0.6898137719779036,0.6953493635701862
S0261,0.5109604292632876,0.8169992295026067,0.7611433972426913,0.6442834345531919,0.629573773845644,0.8253557023440923,0.8324617687550439,0.9375450478654029,0.3962724005030848,0.48893191676005476,0.5870842915646303
S0262,0.64107119659073,0.7591206469694893,0.7566012656946376,0.6869004120879911,0.3983770375671115,0.5409372809872021,0.7359859979998639,0.6417820651776688,0.8436727991527752,0.899245171080664,0.5829738242982497
S0263,0.16380989898963916,0.8146507190935643,0.8730095068551016,0.5443078437509351,0.5867126797474994,0.6881389955315054,0.596324373523961,0.6979879344857789,0.462161963744984,0.7933285086132684,0.4972397304351976
S0264,0.4963418537998565,0.639519168830476,0.550052484849133,0.8559135267901168,0.3974834461934633,0.7084451125749813,0.6662438095458232,0.8438946399047209,0.4827324283506546,0.6280240282776255,0.5412207717258171
S0265,0.612114777291026,0.7703232988843294,0.7952302547630629,0.7798125235537668,0.43923129416461737,0.8167520196682868,0.5299421460693341,0.617929074277884,0.056835514995866365,0.608025709357663,0.6546237976733659
S0266,0.46283252270527264,0.5803542603714024,0.8669510517469164,0.9711826154695624,0.5388408367801725,0.535395296267589,0.6409480534348027,0.5415063893800443,0.4609130306954472,0.8008167355389877,0.5517084406334304
S0267,0.8948616955897453,0.7366528726381559,0.45099773823908756,0.5482515384230392,0.502361470366201,0.8028949497575397,0.6310005117167204,0.7710984626510324,0.6672968275929883,0.6903698007012654,0.5959864069715836
S0268,0.4354787933059051,0.6415310830242252,0.7447512556286567,0.6232988151472675,0.09080427951868708,0.5732932574110291,0.765315484352203,0.6517658869125506,0.286455484592291,0.4888826617865878,0.5505641688622482
S0269,0.5839933269954525,0.661736406889228,0.629414823658926,0.7147168883788358,0.24817612678300952,0.46297926341639417,0.7650767183658425,0.6674491674467891,0.3498559331014374,0.9344687957525601,0.5957974197325135
S0270,0.6696110865929137,0.8983311810252524,0.6885868257657696,0.7769734306588656,0.6172937972623468,0.7513791183040297,0.6940966073308468,0.5148592985398052,0.658542203546733,0.6679211445340851,0.602848596280467
S0271,0.8661909933599173,0.8809572144713123,0.748674707695367,0.6476498543678552,0.4262154139977215,0.83070617937714,0.5656478663680846,0.3823491777454906,0.20466855529638933,0.8994686083778911,0.7271343168771033
S0272,0.4346206773230841,0.8230965745088612,0.6317880010241026,0.549055836431945,0.35572836550114406,1.0,0.731273344158519,0.6754213614818652,0.7115602015083837,0.8734121949558857,0.5738953661060081
S0273,0.8244745628232439,0.6189224682392905,0.6054008689173743,0.8122111293385357,0.20545667725365463,0.4820384628873701,0.606204730069543,0.77574430622413,0.3935712219653796,0.5998788546620623,0.6193207712728523
S0274,0.6515349591529381,0.7120309860366237,0.7047813384483234,0.7881703043818373,0.2556474621703473,0.7478487559113105,0.4577128446930301,0.6061289876385938,0.4222863559017594,0.8439827837235777,0.6344060319738508
S0275,0.5027737023428074,0.8955717239975021,0.5477855685592076,0.5425588849154414,0.0860762448068495,0.5926278258689054,0.5595068312133592,0.85546442793383,0.2752243189748812,0.6418268940163583,0.5992954727283403
S0276,0.7193155211394906,0.7670060296367885,0.547984481956074,0.8833164201658243,0.4317694706337241,0.7596702194733644,0.6326790475676487,0.5344125511876683,0.5756092520855767,0.49599592958352695,0.5869427230937488
S0277,0.6798589543360205,1.0,0.7951122596139104,0.8555298063794906,0.34228123549541156,0.44413146282762495,0.7565323675497118,0.481794331755112,0.9919743970058761,0.6690482200773429,0.6145932981696499
S0278,0.5599674684261808,0.7971981407273246,0.5391688350777881,0.700144474587169,0.2760141796226433,0.47321223140220103,0.592470774176427,0.6299154539205803,0.6562994478921265,0.7677165002131534,0.5423020897873041
S0279,0.6604703127485029,0.7730458939788037,0.7932837501272896,0.6919396793564055,0.43773778346976844,0.5413775247566923,0.4386201933140591,0.6276111136973065,0.32714294761189283,0.6644716022404394,0.6053216923797358
S0280,0.592202960470736,0.7129060242956998,0.7647627809995531,0.7631086656673861,0.5155147135534929,0.6610549663935319,0.6285112524945229,0.7554953097002834,0.7271241170982952,0.6831541990889878,0.561014590286309
S0281,0.6670276017876873,0.7660249085738738,0.4583870579693164,0.5507445394615613,0.82677562779779,0.5602486226846303,0.6370184060084828,0.5237555763904023,0.4366640908131501,0.8572279253914336,0.5172367768697069
S0282,0.749319601178157,0.7317036196343347,0.6051409486730083,0.6845047218746124,0.1778609844786216,0.7422676081478787,0.647875644335413,0.8452141355222347,0.7748969962855119,0.732779277634811,0.6197756182045566
S0283,0.8879025224218028,0.8349730412026308,0.8671753164266321,0.357142468308623,0.658688587794094,0.793765246556108,0.7579807273931645,0.935037544376238,0.6613352804328726,0.6188042026458057,0.6486662548267987
S0284,0.4643276751759727,0.8648042780153501,0.5626368256404445,0.8114683468254403,0.625158280982713,0.7339408557743499,0.7728384860134847,0.6341283959547487,0.0,0.8042436388400791,0.6162360983872572
S0285,0.96995500619844,0.6556812647390461,0.6349834032766857,0.44577601663372113,0.3097633069121939,0.8766302695525215,0.53086836914275,0.8274565630276478,0.2991840734089945,0.7437210680345094,0.6825067589873983
S0286,0.3571868300716248,0.5902520455730667,0.7646885250552655,0.90551297426435,0.4865824718254856,0.708215728123748,0.5275784812926585,0.481525439406211,0.688877044567078,0.4174074238245548,0.45807325240776187
S0287,0.6272322357446625,0.5296553552276044,0.8096746712995633,0.6304819859050325,0.36762601511922927,0.4796344605523766,0.463970193356679,0.8012832311772874,0.5303314544290035,0.7714023496525738,0.5458091345594944
S0288,0.7382475809726865,0.8109589592295052,0.6647845559537705,0.6482499527103235,0.483423944475373,0.8408727118953676,0.7248223505420714,0.7970914612839194,0.2952488104584299,0.7670194449259322,0.6703139965332199
S0289,0.6921487801602549,0.6175960072591351,0.6163485727431701,0.5858399140873242,0.7216435824128191,0.5652781270151603,0.8373230162506573,0.7695155920284817,0.3732820969012375,0.7224145355497031,0.5472113025511365
S0290,0.5565950720269109,0.49165312884570206,0.899131780637791,0.6367941689116886,0.5590091218736364,0.7774585899559798,0.5727377108136615,0.6376655366694559,0.11875267598212386,0.827004069728349,0.5892188263197186
S0291,0.6187816624464088,0.7966294325437157,0.943445952931661,0.8927797017722056,0.5415495071820196,0.8703227903177149,0.583785415291251,0.19686265881369536,0.4823253424947208,0.6393127698808198,0.6324246399947416
S0292,0.5760498598011751,1.0,0.8370401271094513,0.3068287015197381,0.3725443224081644,0.7139363215022559,0.8400173835348463,0.5437409284521806,0.9421379452031529,0.760379974658508,0.5854026726229812
S0293,0.5615952864583683,0.7492714906152128,0.7119445399591033,0.8715448079132282,0.1828698003136197,0.44053776615694906,0.6958336779822512,0.5461125973473098,0.6609866781464652,0.5319648754599177,0.5591612116049793
S0294,0.7774403145531537,0.850618892934197,0.5868427989702703,0.7307035221652562,0.4124757221027266,0.5214502966886292,0.6854353557201582,0.4932617592909284,0.9380834002376847,0.7688508460078598,0.5784896870733561
S0295,0.7035523228947571,0.7598195230257078,0.5837377830820808,0.49894675282141776,0.6671894678755047,0.835184225363919,0.44136252410394095,0.6583364506820599,0.676479417957996,0.9543671634647876,0.5648805271121056
S0296,0.5460635607109019,0.7381332416170628,0.773151974737206,0.5187031410426144,0.17510978581386344,0.6263228240100057,0.7218092103919128,0.5771554831718149,0.7054958686705384,0.6006172377038951,0.5515673242171166
S0297,0.7849399813149877,0.8602891779585322,0.7585757509244156,0.9314589540812305,0.2600839137281949,0.6611402948919033,0.48062954892353627,0.5163081985352467,0.8948157375490048,0.6288237441614669,0.638578415117795
S0298,0.6960949281314914,0.7151670546973619,0.8962238030125,0.5381739680085904,0.4727281925221323,0.7562354182629053,0.4498969721097563,0.48117997776282706,0.5754526518684453,0.6347981468530137,0.5861472297912425
S0299,0.7719293178258441,0.7820870776886284,0.7910630129550594,0.5069974234106062,0.2727621387274928,0.7474852006912454,0.5679842634849932,0.5326730521772157,0.4625545356986239,0.7355997870961914,0.6485686363977486
S0300,0.7444443262885418,0.7886037367435217,0.4895687577536254,0.8505971813547094,0.3073457795192618,0.6890319737339645,0.5321310914826964,0.8082248817774893,0.7065315033244024,0.5924356472575538,0.5961036931971493
S0301,0.5256507483616892,0.6698291455628341,0.8472726664812086,0.7307829314428872,0.37375225528892814,0.6207864280291348,0.5867600458422441,0.5408462418058759,0.790768047424377,0.7705496854429176,0.5446096047777398
S0302,0.5659728439704546,0.8690450819443827,0.5602715121759821,0.5393111635195402,0.20418886724577312,0.60622641759747,0.4038527548212622,0.5627591940350092,0.4040070714575582,0.8216207934562998,0.5835697952376989
S0303,0.7620940407684893,0.729004829196551,0.6462440219266707,0.7124937463106928,0.2746580676810537,0.770105835540788,0.7638224459701508,0.571495357746513,0.3556861835319941,0.7841216656144541,0.6636646691315551
S0304,0.7415555398150198,0.6593105808608586,0.7350280288752372,0.5261370974539584,0.5766170250217155,0.7274997343494911,0.7891529441774643,0.6908490270714129,0.527771206486176,0.5077901489234313,0.5672091789415552
S0305,0.6468647609053778,0.8143811812284484,0.979393448569755,0.8451232097633908,0.2146734391984265,0.6139779999135094,0.3278986288788779,0.7084374232792799,0.6662997733863324,0.8394201198190328,0.6650730580565227
S0306,0.6675991074963173,0.6421838421850755,1.0,0.83920564473097,0.16238301579092923,0.8014957238190398,0.7667686708499826,0.18330151911352577,0.6596182097323123,0.8324840897104415,0.6579584780829909
S0307,0.8416497343682637,0.7533817388842954,0.7849412282790655,0.7598009298232915,0.336595503683899,0.6319352238818303,0.49842070552675605,0.7932452820741412,0.21516647996248017,0.8196193646815565,0.7093726184648597
S0308,0.5612642916746255,0.7489057204026955,0.6743524733791456,0.7342491591870526,0.5817519904517723,0.5307672955931849,0.7485463305474179,0.8554552051365631,0.8823212134126643,0.7647410698386989,0.5280185968657164
S0309,0.7320646071755057,0.8803074678997893,0.774830790787277,0.9441782187301061,0.41455407456055987,0.5437441021535317,0.6097330261000377,0.4824720193957496,0.3717670141206299,0.7464227177046159,0.6747149112574216
S0310,0.6196711021349159,0.8069637879455943,0.824271759622337,0.6799529491082339,0.3663754059391887,0.5129762829166328,0.6243163346121497,0.49415526328977477,0.44698700062228414,0.8438867277751676,0.6182202322851508
S0311,0.617347819515917,0.7469967649505828,0.6551065324219931,0.5027188811868799,0.4579845835528093,0.6118625976754838,0.5922353525868171,0.5724619918332593,0.31946912800243604,0.9508216185124145,0.5890320935353518
S0312,0.8148165277980786,0.8481319559040345,0.9513295898277251,0.7474210869248461,0.13577266208526267,0.8227213989670671,0.8018193806350229,0.5265993970815093,1.0,0.605635144396218,0.6864513973105988
S0313,0.7738124523482045,0.9168249058820777,0.7322099062867963,0.9929070574305672,0.5390470176795058,0.5372866746557288,0.4340617981212458,0.673589031091991,0.5484141340575934,0.8493750474953726,0.6712428844516048
S0314,0.7720264454000958,0.8169372367622234,0.7696840324727952,0.5277860760221222,0.5190183056526559,0.6763866065425345,0.7111760508102513,0.3480212070461704,0.329804983863687,0.7096539482391057,0.6313068605949509
S0315,0.8458218210731494,0.7512423143812057,0.7932293952876246,0.6257805849959022,0.3763244746627702,0.5580634916121622,0.7851995247334326,0.4723108587944891,0.6727847099924892,0.7044392337565679,0.6274812591850055
S0316,0.6531505762449139,0.5925796521179809,0.7590221254860238,0.7424669057152179,0.631066412123355,0.6135567342219987,0.7274510120810616,0.8708795800262361,0.6538271558620066,0.5356163171541554,0.5362480618236941
S0317,0.7522929456942447,0.6221863604309553,0.8174516700657457,0.6719142726491392,0.24705070218845304,0.4385942303220647,0.9687048371485126,0.5007670048977974,0.4624545952840232,0.6858252708581526,0.6172846987576177
S0318,0.6034599865109816,0.7133730354774399,0.6135845538834307,0.5326544629434029,0.6530236187856424,0.6191246479180847,0.5406579855912952,0.8265142417154387,0.6681213425566767,0.6003282050437901,0.4970321336273805
S0319,0.6986249528732663,0.6768585357408861,0.6218377544475556,0.8482786784345706,0.4778088598071452,0.6228812468273053,0.7635957233890297,0.6933007293385205,0.3349416078338271,0.6643374684592865,0.6084231237780235
S0320,0.6304785418448473,0.7275634436417465,0.5459784073839626,1.0,0.3894205338219288,0.7256403121649974,0.6040864046987869,0.3686098428117613,0.40141634501014956,0.588217633946622,0.585966004400637
S0321,0.6645493947489077,0.7567979909876529,0.7615301722868316,0.7094197188535861,0.44642274563370393,0.6812593278557519,0.8050109114529004,0.7352993792824309,0.0979566690867874,0.6661309935224392,0.6599850498156774
S0322,0.739273553815537,0.8135631305228077,0.809051110491696,0.5443897565396,0.4306923421540305,0.4822251025067137,0.6188466506417946,0.622349904671072,0.23520978315608743,0.6712667571571915,0.6341464579871823
S0323,0.5272668975149791,0.741540146632909,0.764088201261264,0.44765592124197884,0.6696509213551891,0.801787754166096,0.5618186327206296,0.571679941562539,0.8615261611341372,0.7316105902126561,0.4964006309218151
S0324,0.963858091352819,0.8083801972591442,0.9344289406686552,0.7186963971831771,0.25619775705521763,0.6794424256310794,0.8159108305807443,0.6767435639758006,0.8282857255444629,0.5262300165250402,0.7014261587921207
S0325,0.4990973927750447,0.7577369297772144,0.6992165573639334,0.8455816014974387,0.3127465369536123,0.6777750924048481,0.5462657091471605,0.7111950228350188,0.5131577297297925,0.5465378222705611,0.5684762793018473
S0326,0.4678717080818402,0.5129440120375355,0.7936238317829517,0.7512751619743073,0.6365345205730464,0.6487144705260806,0.40809113616491655,0.7461387732961929,0.8325862894379675,0.7634297124876631,0.4657416531661691
S0327,0.8237166310250101,0.6372797527417495,0.5471618773404959,0.679639423862172,0.3428037116669054,0.5775139573888892,0.5424729675239257,0.8167379271322004,0.46798510267833904,0.6243074259515881,0.5904871339242236
S0328,0.7687494040944404,0.7327094933134062,0.6458060416535838,0.5916092522316041,0.6120959539196865,0.6804923275648217,0.7128549419882799,0.7012203869167535,0.4513179394864184,0.8489435748275918,0.6120670485013718
S0329,0.7436179725578232,0.6048366308590671,0.7973752860592088,0.5161754550922866,0.7558984769415678,0.7165823810300016,0.8288058127380638,0.43365488668204577,0.5113021296931113,0.7470323666418056,0.5608601068040976
S0330,0.744251826389642,0.8219914475995446,0.8188742955040401,0.8052126989487324,0.37767689515050595,0.4054346032116223,0.6366694062944768,0.5689531813523213,0.4750156809352869,0.7928114580247688,0.6486501382351985
S0331,0.6481629840729628,0.9336900998812436,0.6588446273270144,0.8170657432078379,0.572645218783555,0.5745734827715466,0.8177295600851038,1.0,0.4569607352879639,0.8892830784505074,0.6636235731336342
S0332,0.5154118442771253,0.8962514222036779,0.6899761047398706,0.4481405319963901,0.2423353893588255,0.6143074241434975,0.41627376177836095,0.7486736590572591,0.7286796214299105,0.6828347025832112,0.5472737970562147
S0333,0.6613706837290589,0.724386855488375,0.4874976754646866,0.9184758467271026,0.5858519936522056,0.685863884797199,0.5535104802773145,0.9953930951217245,0.5300271307912406,0.6510615953500469,0.5747420923626848
S0334,0.5484257432731833,0.9288871364219943,0.6500159118870746,0.7661106831341002,0.4858963174776181,0.8170635408297977,0.5767137324268848,0.8493151123298778,0.6424963528867609,0.8246043102718575,0.6196262785107317
S0335,0.7962679600126628,0.7678400948642534,0.82465364289277,0.8899391967718691,0.5351468907888387,0.5419562859564505,0.602816085879122,0.6762703107333623,0.7062761050554662,0.7811416276715623,0.6374487866961138
S0336,0.6279413927746792,0.7095496834658352,0.7805287022549192,0.4786808377272328,0.3337970270336289,0.5802853414455021,0.6326141582375294,0.6852110604671676,0.5776371591309467,0.6975203628214439,0.56637108674327
S0337,0.5261754204811233,0.6763916803750872,0.7700932009933693,0.4751263766876842,0.15100498519790895,0.578245224509483,0.723636643608829,0.6345129940184732,0.3059457348183522,0.886974956034713,0.5985832369472307
S0338,0.601792123752051,0.7137036376214246,0.7069683162053344,0.6576546035349056,0.5405853716549108,0.5377861373853642,0.5532789742744264,0.3793293076230251,0.22942682220719224,0.6945306828192083,0.5578603429757079
S0339,0.7119397181413437,0.7034187817750526,0.7009888422079447,0.7554176640342791,0.07858743255369821,0.6013938906842833,0.6408543030429689,0.6427070878702337,0.529756126961461,0.7239328365066937,0.6352351649382079
S0340,0.5654413170794038,0.7704499466850585,0.6075550404737173,0.9494541234390446,0.39287691139634373,0.757912310798316,0.6132315664513922,0.8216011828813296,0.4657487390350131,0.722546718100111,0.6154539623351678
S0341,0.5266669406650353,0.7692688777259837,0.7978359788283549,0.7859118370722697,0.6194127359555945,0.5024630306489917,0.4811165144163275,0.5500540007768194,0.5174782857840243,0.6078487326121834,0.5326876911547486
S0342,0.6865530817237868,0.7503655224184097,0.7589362122145146,0.643597808478195,0.4845415924571465,0.7098940153214065,0.6029499966377847,0.7017929498592714,0.4967891921502828,0.7293102467383669,0.6109360826647127
S0343,0.6867449856663085,0.802432580369562,0.7688826387189919,0.5260446188501162,0.8007016760621664,0.411733687797433,0.5984510705154322,0.7677386568839796,1.0,0.8876112212878189,0.5182834298556291
S0344,0.5739585236943305,0.8928775529743609,0.6263551220265386,0.8645000859078725,0.6345196474647192,0.5714126804980912,0.5952379152495431,0.5035479341031287,0.2339547488717324,0.773396197845141,0.6050411590815344
S0345,0.5793442541572515,0.8639464962529588,0.39853199121802574,0.5352941861373928,0.3322982901013962,0.6038714979694819,0.6247639184872176,0.5723045703484503,0.10201074603577504,0.7237276111678718,0.5801170118281493
S0346,0.6848074906036454,0.5718122437860116,0.8536013796455173,0.9242702832158483,0.454916408373259,0.8844803542079691,0.631351031092008,0.48731327642842615,0.566475366703922,0.7005879262601197,0.6183324225916387
S0347,0.43278734877540137,0.44352946381176545,0.6329627561588234,0.6373423025590237,0.44147327354200155,0.6115276773346237,0.5551557231339005,0.516675158996589,0.42471548908236095,0.7597040434087621,0.4596772135543561
S0348,0.4388804338435167,0.8621183893487129,0.5792113930339631,0.9185873108926776,0.1652081825976971,0.34182591371687143,0.8109072100956897,0.4468592074520409,0.5632135739459903,0.8099719954187021,0.5661101625115593
S0349,0.5422333668121346,0.5859745561901495,0.7970870476679591,0.7818396935088918,0.28072819503281643,0.370155553039425,0.44457790561954746,0.504932730793296,0.6167766044568003,0.7931086597067704,0.5245517525884467
S0350,0.6179829272432229,0.7230281517728779,0.6451182304113218,0.6594506765836313,0.34906303674362515,0.6547641420885354,0.5118544837295156,0.8529183521196759,0.7568209390357795,0.6801762165813625,0.5529584444669516
S0351,0.6966361348397007,0.6095864368728768,0.848391093766527,0.6020905442260811,0.08348030948593144,0.7359279198105872,1.0,0.5026784456364561,0.19855483592321232,0.7589737912932137,0.6799646184233762
S0352,0.8713034325424328,0.5337623474903976,0.7863808329407376,0.6288638183980881,0.45854882428529575,0.7025638200678154,0.4643012967516155,0.6589688828591035,0.3886564204285674,0.7775927689377934,0.6248804778243178
S0353,0.7786489434803029,0.8149755273845746,0.7956997052480668,0.7442475038562857,0.40516706796245266,0.6734598148121387,0.4169367987935362,0.5645696869493566,0.5857522517761528,0.5991366014967626,0.6286800814640034
S0354,0.6260092205054859,0.8410986192363177,0.5087662004319251,0.6915734744326576,0.14887909776391667,0.8127163436507934,0.7301715117501827,0.8168298905555409,0.6540927191374453,0.7401876649420432,0.6225375957661231
S0355,0.6471475688145967,0.6808187519127937,0.869672157954096,0.5909282887896943,0.5227583157499198,0.5744572290968016,0.3084320219339189,0.8366743444905425,0.9386899100576771,0.4606435336437166,0.5021148671728071
S0356,0.4996205953043287,0.4390749249426108,0.7365750743727398,0.6551552884523553,0.5788570940443727,0.7752874778437555,0.5847089135041341,0.7696104973208421,0.6911407942227734,0.7779040451785422,0.4847572578325149
S0357,0.6472230296011415,0.6844506662097021,0.6483012005055315,0.6917865544578725,0.49086620619568,0.42151791609630157,0.9418737387614733,0.6859201829654133,0.4886422808227446,0.7992411665475218,0.570634481812727
S0358,0.6067012041619793,0.7970164806483055,0.7200743854279151,0.3606898858377782,0.3916677284623854,0.5233073033886707,0.38825961167698997,0.6053410694738652,0.3219128494114677,0.8097055350943752,0.5667820036865832
S0359,0.6984077840507135,0.5725306117471045,0.4513270673942351,0.7487252172183049,0.5564595873153338,0.39701420470954574,0.32270532713919303,0.4612187943713125,0.38714202945619614,0.6725943777396519,0.4834765528363571
S0360,0.5259153584671515,0.7720031903734986,0.7572113936072938,0.533041816292479,0.5724396648858044,0.6115216579062291,0.3951228197063453,0.9315293321683296,0.3814594354085787,0.7570856202028842,0.5605687937370364
S0361,0.7279019771361759,0.7481628180992406,0.55588798885451,0.5070001395191384,0.5053326425495439,0.643523429582712,0.7547539352520478,0.526049047337117,0.6310467257027521,0.89087446146494,0.5695332715929762
S0362,0.8799108369503866,0.8195149799521306,0.5106261599819051,0.4268983479333935,0.3015697949217431,0.6659742089117128,0.7887165079978719,0.7395469520549263,0.5513994891171661,0.889652357794951,0.6498433652880632
S0363,0.6336859777314714,0.7643496442096984,0.4868697139294952,0.4109161253198165,0.49978813779201253,0.658663669404199,0.5431116804532237,0.7989348358935096,0.23527008583156422,0.7164992760928127,0.5565262909008937
S0364,0.7102567583148413,0.6332317270942134,0.8557763724985895,0.47668287453315666,0.6651865171485862,0.5201425336863581,0.7224818606001603,0.5567079254642006,0.4128197061819134,0.7367183556875472,0.5620902342332157
S0365,0.7535215987566669,0.893588580199739,0.6119031248830096,0.5736468563554264,0.34260676944988855,0.6233662817821498,0.8285382991267984,0.7957018790973943,0.6755095106902842,0.853309337368132,0.643316212909329
S0366,0.5898169292171246,0.7309764512367636,0.9147218793883098,0.9729888706289853,0.8276290810438376,0.4403574663951952,0.8881019621644738,0.7546319805008284,0.5703324709948118,0.539903758168539,0.5685233559085524
S0367,0.6836138722715626,0.7467234552588081,0.6249877951726782,0.6011180486157195,0.3553864318826308,0.8408520565185151,0.5830497078230228,0.8991945753072648,0.6137289232025541,0.681230910878757,0.6035171086448491
S0368,0.6518888601172692,0.6380078449112165,0.4609698859369874,0.7066625159402048,0.4558332624012245,0.6074923497942799,0.27477924234950196,0.5695980300359933,0.5765843420114526,0.8802684546644107,0.5181387021200052
S0369,0.6646514147823248,0.6968061298570187,0.5436865784071877,0.7400722079759493,0.3289525927188595,0.5815559433338833,0.49686816163854697,0.44712039740804277,0.8252861469217718,0.8370240650021719,0.5347178420475298
S0370,0.53404853242168,0.6438236743167719,0.8730136268009714,0.6996597779323773,0.49018875046564697,0.8724516459821716,0.5559793707597114,0.5641765366833233,0.547208612764874,0.7643116533179886,0.5791392787612735
S0371,0.6536765261388414,0.7292464728091892,0.6781742550888665,0.668383480891101,0.1364000953256505,0.4760854853031079,0.5811591805132414,0.6713280313801497,0.42279544042586037,0.5393001113603255,0.5860762791348502
S0372,0.7246997436868174,0.9554050176170812,0.6232397784913158,0.5007059354601133,0.3517124762129902,0.4924178040355243,0.5918210898486921,0.6487319090627585,0.31684899177328785,0.7140107720350606,0.6316268605188325
S0373,0.8676715411692563,0.5853718628482373,0.7224025516193903,0.8976391322418819,0.2534181839372579,0.49652915451840085,0.7878341896896004,0.5809843155588175,0.5499218916419424,0.649210152450008,0.6347974022303999
S0374,0.793890623912781,0.556372632254791,0.7702495830634563,0.9510794965456828,0.47436090262061237,0.6404980065620726,0.8111642640031372,0.3536203811534136,0.011859197044983172,0.7597246683380656,0.670032059324522
S0375,0.9729773686267335,0.926540439299233,0.8564358342263445,0.4276011958815972,0.6290005275916033,0.7104284281492637,0.5942489519112825,0.7105724494193659,0.4631421996334576,0.6228783978246144,0.6891354046800556
S0376,0.5348978655667926,0.724881158741776,0.9027898921850097,0.5263957113670431,0.5662811136806193,0.7535545655364968,0.7847727314077728,0.93585167186233,0.4588320280157312,0.5969131926030471,0.5853254349123336
S0377,0.7808480955081017,0.66971127136081,0.649632389589528,0.6380284486434491,0.023101315045399418,1.0,0.6736492049946634,0.7096376857184505,0.22710582927654382,0.47221616667796296,0.6817672282232192
S0378,0.6775013008607528,0.8747885624875291,0.5143533239485145,0.5353193307634714,0.8175725375270184,0.3350794564118931,0.6296758959293858,0.731370327858027,0.3143468322688008,0.8666165621972042,0.5500479454520169
S0379,0.9784704399826509,0.6773261352315763,0.6421148774427413,0.7558948330183798,0.5031503893117564,0.7352229824774184,0.7559816235664946,0.7258667959232653,0.6619315060296482,0.6720275386268331,0.6502988355109998
S0380,0.5287552571967273,0.9691211656256323,0.736439270921604,0.5707591696390081,0.31023015471126,0.5720017198398877,0.6308378072356874,0.69955700048236,0.5461423498149925,0.7388574940443041,0.605523266348146
S0381,0.5240417236728836,0.8313511045607123,0.5650737503305144,1.0,0.47828302541836937,0.5679018791555718,0.9286716765646643,0.7797498950302142,0.5203576667414656,0.7197314260230983,0.5963620542615681
S0382,0.5600911031833967,0.6914506310225157,0.565998871914694,0.8585822891515394,0.4817141680504846,0.5632319020444572,0.40423832498081613,0.6993060521778499,0.5612695067864045,0.59190792804474,0.5154637960858746
S0383,0.331415641353529,1.0,0.7481303034169839,0.7118861045948323,0.32996723094871855,0.5227722460868838,0.5427243651361974,0.5930984245520086,0.5185255175897847,0.5689122106262168,0.547372376612283
S0384,0.5711367467478858,0.6773142092395994,0.6931886707801368,0.8340479394979599,0.4856250001215736,0.8858334768444833,0.6010221654569075,0.520601663498687,0.7485725125716629,0.5993621848803317,0.5468111294526457
S0385,0.5361301007669453,0.8390514446411168,0.7045915793576221,0.8458850636535964,0.3406549882283447,0.7679216257819464,0.6859179035686986,0.6026539517078987,0.5246858363407297,0.6332197873404728,0.6101287090081271
S0386,0.6725590679714312,0.7859151096487791,0.5938106531419902,0.5954078767912636,0.3772148413157959,0.6532474369980324,0.8101940730654633,0.6871194244675999,0.20835737723624992,0.7639927496416565,0.6319676462584559
S0387,0.701263396366574,0.9062089547278558,0.6677439000111925,0.5575674133187053,0.3264697555640848,0.8391422053481801,0.6163402149145765,0.592587555831554,0.8260259929748821,0.6245138803775266,0.6040383886267445
S0388,0.931425625882383,0.9373813436072223,0.5706073598024373,0.6917214594454472,0.1921191678468625,0.43824594485815743,0.4066655525740689,0.6871508024697146,0.5740680534657692,0.9295788757913546,0.6899505027928277
S0389,0.7925635757279076,0.753840497887892,0.8246277775574701,0.8092454186746917,0.47625056463876914,0.4637012816136703,0.7463770844682507,0.7058725200550626,0.38214925384098647,0.8432581243071781,0.6709961409809199
S0390,0.5634644516506395,0.659589855558458,0.8449349068613253,0.7008590597980127,0.5553538985729408,0.3450845174927437,0.7332438149212946,0.7649769146905273,0.2493196563409963,0.817003145959885,0.5802626733678118
S0391,0.5152377992977464,0.805196657152694,0.4415336992866668,0.4434505276713505,0.542679047293747,0.5520819643827397,0.3287212010930891,0.8324192453258471,0.5791828441916091,0.705640931703222,0.47206701169611787
S0392,0.7237878757259759,0.6686741556297473,0.5698684795730625,0.5595763334073737,0.5975865454743422,0.6726377937386654,0.6194293799493801,0.6517011127718286,0.4765655990051249,0.901713688286458,0.5696961637247664
S0393,0.45196501894690366,0.9916064697031948,0.49048590428738886,0.6689040704608433,0.5083812378026763,0.6644002009105268,0.38147872539795535,0.4438335152278509,0.8148293572064818,0.6938393242654651,0.4965443464145312
S0394,0.9247188148781531,0.7663842397299285,0.6089966491830342,0.6686501593511255,0.3541094103209574,0.6709078675483833,0.5203023353746906,0.5882343854771215,0.43081854386663443,0.7162486303014904,0.6583207553869106
